timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1670890544583,1519,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,277,41,41,http://localhost:8080/customers,1519,0,0
1670890544554,1555,Create Customer,201,,Grupo de Usuários 1-37,,true,,392,277,41,41,http://localhost:8080/customers,1555,0,0
1670890545928,214,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,277,41,41,http://localhost:8080/customers,214,0,0
1670890543745,2479,Create Customer,201,,Grupo de Usuários 1-28,,true,,392,277,41,41,http://localhost:8080/customers,2479,0,0
1670890545901,374,Create Customer,201,,Grupo de Usuários 1-34,,true,,392,277,41,41,http://localhost:8080/customers,374,0,0
1670890545057,1222,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,277,41,41,http://localhost:8080/customers,1222,0,0
1670890545834,445,Create Customer,201,,Grupo de Usuários 1-14,,true,,392,277,41,41,http://localhost:8080/customers,445,0,0
1670890543072,3239,Create Customer,201,,Grupo de Usuários 1-17,,true,,392,277,41,41,http://localhost:8080/customers,3239,0,0
1670890545982,384,Create Customer,201,,Grupo de Usuários 1-7,,true,,392,277,41,41,http://localhost:8080/customers,384,0,0
1670890545970,407,Create Customer,201,,Grupo de Usuários 1-10,,true,,392,277,41,41,http://localhost:8080/customers,407,0,0
1670890542798,3637,Create Customer,201,,Grupo de Usuários 1-39,,true,,392,277,41,41,http://localhost:8080/customers,3637,0,4
1670890543099,3388,Create Customer,201,,Grupo de Usuários 1-27,,true,,392,277,41,41,http://localhost:8080/customers,3388,0,0
1670890545231,1301,Create Customer,201,,Grupo de Usuários 1-38,,true,,392,277,41,41,http://localhost:8080/customers,1301,0,0
1670890543028,3553,Create Customer,201,,Grupo de Usuários 1-29,,true,,392,277,41,41,http://localhost:8080/customers,3553,0,0
1670890546312,313,Create Customer,201,,Grupo de Usuários 1-17,,true,,392,277,41,41,http://localhost:8080/customers,313,0,0
1670890545354,1278,Create Customer,201,,Grupo de Usuários 1-36,,true,,392,277,41,41,http://localhost:8080/customers,1278,0,0
1670890545468,1197,Create Customer,201,,Grupo de Usuários 1-22,,true,,392,277,41,41,http://localhost:8080/customers,1197,0,0
1670890546581,104,Create Customer,201,,Grupo de Usuários 1-29,,true,,392,277,41,41,http://localhost:8080/customers,104,0,0
1670890542695,4037,Create Customer,201,,Grupo de Usuários 1-8,,true,,392,277,41,41,http://localhost:8080/customers,4037,0,0
1670890545585,1151,Create Customer,201,,Grupo de Usuários 1-13,,true,,392,277,41,41,http://localhost:8080/customers,1151,0,0
1670890545601,1176,Create Customer,201,,Grupo de Usuários 1-26,,true,,392,277,41,41,http://localhost:8080/customers,1176,0,0
1670890546685,118,Create Customer,201,,Grupo de Usuários 1-29,,true,,392,277,41,41,http://localhost:8080/customers,118,0,0
1670890545348,1467,Create Customer,201,,Grupo de Usuários 1-2,,true,,392,277,41,41,http://localhost:8080/customers,1467,0,0
1670890545704,1146,Create Customer,201,,Grupo de Usuários 1-15,,true,,392,277,41,41,http://localhost:8080/customers,1146,0,0
1670890545662,1204,Create Customer,201,,Grupo de Usuários 1-9,,true,,392,277,41,41,http://localhost:8080/customers,1204,0,0
1670890546280,641,Create Customer,201,,Grupo de Usuários 1-14,,true,,392,277,41,41,http://localhost:8080/customers,641,0,0
1670890546142,841,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,277,41,41,http://localhost:8080/customers,841,0,0
1670890545768,1215,Create Customer,201,,Grupo de Usuários 1-40,,true,,392,277,41,41,http://localhost:8080/customers,1215,0,0
1670890546280,703,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,277,41,41,http://localhost:8080/customers,703,0,0
1670890545452,1532,Create Customer,201,,Grupo de Usuários 1-21,,true,,392,277,41,41,http://localhost:8080/customers,1532,0,0
1670890545271,1746,Create Customer,201,,Grupo de Usuários 1-30,,true,,392,277,41,41,http://localhost:8080/customers,1746,0,0
1670890544932,2142,Create Customer,201,,Grupo de Usuários 1-24,,true,,392,277,41,41,http://localhost:8080/customers,2142,0,0
1670890545796,1319,Create Customer,201,,Grupo de Usuários 1-41,,true,,392,277,41,41,http://localhost:8080/customers,1319,0,5
1670890544932,2185,Create Customer,201,,Grupo de Usuários 1-19,,true,,392,277,41,41,http://localhost:8080/customers,2185,0,0
1670890546983,170,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,277,41,41,http://localhost:8080/customers,170,0,0
1670890545813,1368,Create Customer,201,,Grupo de Usuários 1-11,,true,,392,277,41,41,http://localhost:8080/customers,1368,0,0
1670890546110,1168,Create Customer,201,,Grupo de Usuários 1-37,,true,,392,277,41,41,http://localhost:8080/customers,1168,0,0
1670890546103,1184,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,277,41,41,http://localhost:8080/customers,1184,0,0
1670890547017,292,Create Customer,201,,Grupo de Usuários 1-30,,true,,392,277,42,42,http://localhost:8080/customers,292,0,0
1670890545231,2090,Create Customer,201,,Grupo de Usuários 1-32,,true,,392,277,42,42,http://localhost:8080/customers,2090,0,0
1670890545240,2172,Create Customer,201,,Grupo de Usuários 1-25,,true,,392,277,42,42,http://localhost:8080/customers,2172,0,0
1670890544422,3006,Create Customer,201,,Grupo de Usuários 1-16,,true,,392,277,42,42,http://localhost:8080/customers,3006,0,0
1670890545313,2130,Create Customer,201,,Grupo de Usuários 1-35,,true,,392,277,42,42,http://localhost:8080/customers,2130,0,0
1670890547309,168,Create Customer,201,,Grupo de Usuários 1-30,,true,,392,277,42,42,http://localhost:8080/customers,168,0,0
1670890546377,1150,Create Customer,201,,Grupo de Usuários 1-10,,true,,392,277,42,42,http://localhost:8080/customers,1150,0,0
1670890546435,1156,Create Customer,201,,Grupo de Usuários 1-39,,true,,392,277,42,42,http://localhost:8080/customers,1156,0,0
1670890546983,651,Create Customer,201,,Grupo de Usuários 1-40,,true,,392,277,42,42,http://localhost:8080/customers,651,0,0
1670890546632,1098,Create Customer,201,,Grupo de Usuários 1-36,,true,,392,277,42,42,http://localhost:8080/customers,1098,0,0
1670890546533,1197,Create Customer,201,,Grupo de Usuários 1-38,,true,,392,277,42,42,http://localhost:8080/customers,1197,0,0
1670890546983,747,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,277,42,42,http://localhost:8080/customers,747,0,0
1670890546921,810,Create Customer,201,,Grupo de Usuários 1-14,,true,,392,277,42,42,http://localhost:8080/customers,810,0,0
1670890546224,1514,Create Customer,201,,Grupo de Usuários 1-28,,true,,392,277,42,42,http://localhost:8080/customers,1514,0,0
1670890546984,830,Create Customer,201,,Grupo de Usuários 1-21,,true,,392,277,42,42,http://localhost:8080/customers,830,0,0
1670890546487,1383,Create Customer,201,,Grupo de Usuários 1-27,,true,,392,277,42,42,http://localhost:8080/customers,1383,0,0
1670890547731,209,Create Customer,201,,Grupo de Usuários 1-14,,true,,392,277,42,42,http://localhost:8080/customers,209,0,0
1670890546276,1695,Create Customer,201,,Grupo de Usuários 1-34,,true,,392,277,42,42,http://localhost:8080/customers,1695,0,0
1670890546665,1330,Create Customer,201,,Grupo de Usuários 1-22,,true,,392,277,42,42,http://localhost:8080/customers,1330,0,0
1670890547730,291,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,277,42,42,http://localhost:8080/customers,291,0,0
1670890546850,1207,Create Customer,201,,Grupo de Usuários 1-15,,true,,392,277,42,42,http://localhost:8080/customers,1207,0,0
1670890546866,1261,Create Customer,201,,Grupo de Usuários 1-9,,true,,392,277,42,42,http://localhost:8080/customers,1261,0,0
1670890548021,114,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,277,42,42,http://localhost:8080/customers,114,0,0
1670890547995,180,Create Customer,201,,Grupo de Usuários 1-22,,true,,392,277,42,42,http://localhost:8080/customers,180,0,0
1670890544932,3301,Create Customer,201,,Grupo de Usuários 1-33,,true,,392,277,42,42,http://localhost:8080/customers,3301,0,0
1670890545430,2824,Create Customer,201,,Grupo de Usuários 1-23,,true,,392,277,42,42,http://localhost:8080/customers,2824,0,0
1670890546036,2234,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,277,42,42,http://localhost:8080/customers,2234,0,0
1670890546060,2233,Create Customer,201,,Grupo de Usuários 1-18,,true,,392,277,42,42,http://localhost:8080/customers,2233,0,0
1670890547074,1267,Create Customer,201,,Grupo de Usuários 1-24,,true,,392,277,42,42,http://localhost:8080/customers,1267,0,0
1670890547730,662,Create Customer,201,,Grupo de Usuários 1-36,,true,,392,277,42,42,http://localhost:8080/customers,662,0,0
1670890547153,1321,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,277,42,42,http://localhost:8080/customers,1321,0,0
1670890547730,744,Create Customer,201,,Grupo de Usuários 1-38,,true,,392,277,42,42,http://localhost:8080/customers,744,0,0
1670890547117,1357,Create Customer,201,,Grupo de Usuários 1-19,,true,,392,277,42,42,http://localhost:8080/customers,1357,0,0
1670890547634,841,Create Customer,201,,Grupo de Usuários 1-40,,true,,392,277,42,42,http://localhost:8080/customers,841,0,0
1670890547116,1425,Create Customer,201,,Grupo de Usuários 1-41,,true,,392,277,42,42,http://localhost:8080/customers,1425,0,0
1670890547739,802,Create Customer,201,,Grupo de Usuários 1-28,,true,,392,277,42,42,http://localhost:8080/customers,802,0,0
1670890544697,3868,Create Customer,201,,Grupo de Usuários 1-12,,true,,392,277,42,42,http://localhost:8080/customers,3868,0,0
1670890546625,1962,Create Customer,201,,Grupo de Usuários 1-17,,true,,392,277,42,42,http://localhost:8080/customers,1962,0,0
1670890547279,1380,Create Customer,201,,Grupo de Usuários 1-37,,true,,392,277,42,42,http://localhost:8080/customers,1380,0,0
1670890548474,224,Create Customer,201,,Grupo de Usuários 1-38,,true,,392,277,42,42,http://localhost:8080/customers,224,0,0
1670890547181,1518,Create Customer,201,,Grupo de Usuários 1-11,,true,,392,277,42,42,http://localhost:8080/customers,1518,0,0
1670890547443,1293,Create Customer,201,,Grupo de Usuários 1-35,,true,,392,277,42,42,http://localhost:8080/customers,1293,0,0
1670890547428,1334,Create Customer,201,,Grupo de Usuários 1-16,,true,,392,277,42,42,http://localhost:8080/customers,1334,0,0
1670890547591,1213,Create Customer,201,,Grupo de Usuários 1-39,,true,,392,277,43,43,http://localhost:8080/customers,1213,0,0
1670890548698,118,Create Customer,201,,Grupo de Usuários 1-38,,true,,392,277,43,43,http://localhost:8080/customers,118,0,0
1670890546732,2114,Create Customer,201,,Grupo de Usuários 1-8,,true,,392,277,43,43,http://localhost:8080/customers,2114,0,0
1670890546736,2137,Create Customer,201,,Grupo de Usuários 1-13,,true,,392,277,43,43,http://localhost:8080/customers,2137,0,0
1670890546803,2128,Create Customer,201,,Grupo de Usuários 1-29,,true,,392,277,43,43,http://localhost:8080/customers,2128,0,0
1670890546777,2163,Create Customer,201,,Grupo de Usuários 1-26,,true,,392,277,43,43,http://localhost:8080/customers,2163,0,0
1670890547815,1191,Create Customer,201,,Grupo de Usuários 1-21,,true,,392,277,43,43,http://localhost:8080/customers,1191,0,0
1670890546815,2205,Create Customer,201,,Grupo de Usuários 1-2,,true,,392,277,43,43,http://localhost:8080/customers,2205,0,0
1670890547412,1666,Create Customer,201,,Grupo de Usuários 1-25,,true,,392,277,43,43,http://localhost:8080/customers,1666,0,0
1670890547870,1286,Create Customer,201,,Grupo de Usuários 1-27,,true,,392,277,43,43,http://localhost:8080/customers,1286,0,0
1670890547940,1216,Create Customer,201,,Grupo de Usuários 1-14,,true,,392,277,43,43,http://localhost:8080/customers,1216,0,0
1670890548474,682,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,277,43,43,http://localhost:8080/customers,682,0,0
1670890547527,1663,Create Customer,201,,Grupo de Usuários 1-10,,true,,392,277,43,43,http://localhost:8080/customers,1663,0,0
1670890546375,2835,Create Customer,201,,Grupo de Usuários 1-7,,true,,392,277,43,43,http://localhost:8080/customers,2835,0,0
1670890548476,734,Create Customer,201,,Grupo de Usuários 1-40,,true,,392,277,43,43,http://localhost:8080/customers,734,0,0
1670890547477,1793,Create Customer,201,,Grupo de Usuários 1-30,,true,,392,277,43,43,http://localhost:8080/customers,1793,0,0
1670890547971,1335,Create Customer,201,,Grupo de Usuários 1-34,,true,,392,277,43,43,http://localhost:8080/customers,1335,0,0
1670890549078,287,Create Customer,201,,Grupo de Usuários 1-25,,true,,392,277,43,43,http://localhost:8080/customers,287,0,0
1670890544967,4466,Create Customer,201,,Grupo de Usuários 1-31,,true,,392,277,43,43,http://localhost:8080/customers,4466,0,0
1670890548175,1366,Create Customer,201,,Grupo de Usuários 1-22,,true,,392,277,43,43,http://localhost:8080/customers,1366,0,0
1670890548270,1304,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,277,43,43,http://localhost:8080/customers,1304,0,0
1670890548127,1464,Create Customer,201,,Grupo de Usuários 1-9,,true,,392,277,43,43,http://localhost:8080/customers,1464,0,0
1670890547321,2322,Create Customer,201,,Grupo de Usuários 1-32,,true,,392,277,43,43,http://localhost:8080/customers,2322,0,0
1670890548474,1183,Create Customer,201,,Grupo de Usuários 1-19,,true,,392,277,43,43,http://localhost:8080/customers,1183,0,0
1670890547287,2425,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,277,43,43,http://localhost:8080/customers,2425,0,0
1670890548541,1241,Create Customer,201,,Grupo de Usuários 1-28,,true,,392,277,43,43,http://localhost:8080/customers,1241,0,0
1670890547297,2558,Create Customer,201,,Grupo de Usuários 1-42,,true,,392,277,43,43,http://localhost:8080/customers,2558,0,4
1670890548541,1361,Create Customer,201,,Grupo de Usuários 1-41,,true,,392,277,43,43,http://localhost:8080/customers,1361,0,0
1670890548565,1341,Create Customer,201,,Grupo de Usuários 1-12,,true,,392,277,43,43,http://localhost:8080/customers,1341,0,0
1670890548588,1409,Create Customer,201,,Grupo de Usuários 1-17,,true,,392,277,43,43,http://localhost:8080/customers,1409,0,0
1670890548135,1908,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,277,43,43,http://localhost:8080/customers,1908,0,0
1670890548294,1805,Create Customer,201,,Grupo de Usuários 1-18,,true,,392,277,43,43,http://localhost:8080/customers,1805,0,0
1670890548255,1848,Create Customer,201,,Grupo de Usuários 1-23,,true,,392,277,43,43,http://localhost:8080/customers,1848,0,0
1670890549210,901,Create Customer,201,,Grupo de Usuários 1-7,,true,,392,277,43,43,http://localhost:8080/customers,901,0,0
1670890548659,1481,Create Customer,201,,Grupo de Usuários 1-37,,true,,392,277,43,43,http://localhost:8080/customers,1481,0,0
1670890548699,1466,Create Customer,201,,Grupo de Usuários 1-11,,true,,392,277,43,43,http://localhost:8080/customers,1466,0,0
1670890548057,2118,Create Customer,201,,Grupo de Usuários 1-15,,true,,392,277,43,43,http://localhost:8080/customers,2118,0,0
1670890548342,1867,Create Customer,201,,Grupo de Usuários 1-24,,true,,392,277,43,43,http://localhost:8080/customers,1867,0,0
1670890548421,1860,Create Customer,201,,Grupo de Usuários 1-36,,true,,392,277,43,43,http://localhost:8080/customers,1860,0,0
1670890548816,1465,Create Customer,201,,Grupo de Usuários 1-38,,true,,392,277,43,43,http://localhost:8080/customers,1465,0,0
1670890550044,294,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,277,44,44,http://localhost:8080/customers,294,0,0
1670890548940,1464,Create Customer,201,,Grupo de Usuários 1-26,,true,,392,277,44,44,http://localhost:8080/customers,1464,0,0
1670890549006,1403,Create Customer,201,,Grupo de Usuários 1-21,,true,,392,277,44,44,http://localhost:8080/customers,1403,0,0
1670890549020,1427,Create Customer,201,,Grupo de Usuários 1-2,,true,,392,277,44,44,http://localhost:8080/customers,1427,0,0
1670890545057,5448,Create Customer,201,,Grupo de Usuários 1-20,,true,,392,277,44,44,http://localhost:8080/customers,5448,0,0
1670890549156,1373,Create Customer,201,,Grupo de Usuários 1-14,,true,,392,277,44,44,http://localhost:8080/customers,1373,0,0
1670890548873,1690,Create Customer,201,,Grupo de Usuários 1-13,,true,,392,277,44,44,http://localhost:8080/customers,1690,0,0
1670890549156,1441,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,277,44,44,http://localhost:8080/customers,1441,0,0
1670890549156,1446,Create Customer,201,,Grupo de Usuários 1-27,,true,,392,277,44,44,http://localhost:8080/customers,1446,0,0
1670890549190,1456,Create Customer,201,,Grupo de Usuários 1-10,,true,,392,277,44,44,http://localhost:8080/customers,1456,0,0
1670890549210,1460,Create Customer,201,,Grupo de Usuários 1-40,,true,,392,277,44,44,http://localhost:8080/customers,1460,0,0
1670890548234,2481,Create Customer,201,,Grupo de Usuários 1-33,,true,,392,277,44,44,http://localhost:8080/customers,2481,0,0
1670890548846,1879,Create Customer,201,,Grupo de Usuários 1-8,,true,,392,277,44,44,http://localhost:8080/customers,1879,0,0
1670890549271,1462,Create Customer,201,,Grupo de Usuários 1-30,,true,,392,277,44,44,http://localhost:8080/customers,1462,0,0
1670890550671,136,Create Customer,201,,Grupo de Usuários 1-40,,true,,392,277,44,44,http://localhost:8080/customers,136,0,0
1670890549439,1387,Create Customer,201,,Grupo de Usuários 1-31,,true,,392,277,44,44,http://localhost:8080/customers,1387,0,0
1670890549306,1524,Create Customer,201,,Grupo de Usuários 1-34,,true,,392,277,44,44,http://localhost:8080/customers,1524,0,0
1670890549541,1332,Create Customer,201,,Grupo de Usuários 1-22,,true,,392,277,44,44,http://localhost:8080/customers,1332,0,0
1670890549574,1335,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,277,44,44,http://localhost:8080/customers,1335,0,0
1670890549643,1313,Create Customer,201,,Grupo de Usuários 1-32,,true,,392,277,44,44,http://localhost:8080/customers,1313,0,0
1670890549591,1407,Create Customer,201,,Grupo de Usuários 1-9,,true,,392,277,44,44,http://localhost:8080/customers,1407,0,0
1670890549782,1231,Create Customer,201,,Grupo de Usuários 1-28,,true,,392,277,44,44,http://localhost:8080/customers,1231,0,0
1670890545650,5412,Create Customer,201,,Grupo de Usuários 1-5,,true,,392,277,44,44,http://localhost:8080/customers,5412,0,0
1670890550099,973,Create Customer,201,,Grupo de Usuários 1-18,,true,,392,277,44,44,http://localhost:8080/customers,973,0,0
1670890548931,2141,Create Customer,201,,Grupo de Usuários 1-29,,true,,392,277,44,44,http://localhost:8080/customers,2141,0,0
1670890550103,998,Create Customer,201,,Grupo de Usuários 1-23,,true,,392,277,44,44,http://localhost:8080/customers,998,0,0
1670890549658,1475,Create Customer,201,,Grupo de Usuários 1-19,,true,,392,277,44,44,http://localhost:8080/customers,1475,0,0
1670890548798,2341,Create Customer,201,,Grupo de Usuários 1-43,,true,,392,277,44,44,http://localhost:8080/customers,2341,0,4
1670890549855,1382,Create Customer,201,,Grupo de Usuários 1-42,,true,,392,277,44,44,http://localhost:8080/customers,1382,0,0
1670890550998,247,Create Customer,201,,Grupo de Usuários 1-9,,true,,392,277,44,44,http://localhost:8080/customers,247,0,0
1670890551072,205,Create Customer,201,,Grupo de Usuários 1-29,,true,,392,277,44,44,http://localhost:8080/customers,205,0,0
1670890551072,273,Create Customer,201,,Grupo de Usuários 1-18,,true,,392,277,44,44,http://localhost:8080/customers,273,0,0
1670890549712,1633,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,277,44,44,http://localhost:8080/customers,1633,0,0
1670890551013,341,Create Customer,201,,Grupo de Usuários 1-28,,true,,392,277,44,44,http://localhost:8080/customers,341,0,0
1670890551102,253,Create Customer,201,,Grupo de Usuários 1-23,,true,,392,277,44,44,http://localhost:8080/customers,253,0,0
1670890550140,1280,Create Customer,201,,Grupo de Usuários 1-37,,true,,392,277,44,44,http://localhost:8080/customers,1280,0,0
1670890551062,360,Create Customer,201,,Grupo de Usuários 1-5,,true,,392,277,44,44,http://localhost:8080/customers,360,0,0
1670890550112,1369,Create Customer,201,,Grupo de Usuários 1-7,,true,,392,277,44,44,http://localhost:8080/customers,1369,0,0
1670890550165,1330,Create Customer,201,,Grupo de Usuários 1-11,,true,,392,277,44,44,http://localhost:8080/customers,1330,0,0
1670890551345,212,Create Customer,201,,Grupo de Usuários 1-18,,true,,392,277,44,44,http://localhost:8080/customers,212,0,0
1670890550175,1500,Create Customer,201,,Grupo de Usuários 1-15,,true,,392,277,44,44,http://localhost:8080/customers,1500,0,0
1670890550209,1466,Create Customer,201,,Grupo de Usuários 1-24,,true,,392,277,44,44,http://localhost:8080/customers,1466,0,0
1670890551356,319,Create Customer,201,,Grupo de Usuários 1-23,,true,,392,277,44,44,http://localhost:8080/customers,319,0,0
1670890551422,253,Create Customer,201,,Grupo de Usuários 1-5,,true,,392,277,44,44,http://localhost:8080/customers,253,0,0
1670890550505,1216,Create Customer,201,,Grupo de Usuários 1-20,,true,,392,277,44,44,http://localhost:8080/customers,1216,0,0
1670890550530,1195,Create Customer,201,,Grupo de Usuários 1-14,,true,,392,277,44,44,http://localhost:8080/customers,1195,0,0
1670890550716,1112,Create Customer,201,,Grupo de Usuários 1-33,,true,,392,277,45,45,http://localhost:8080/customers,1112,0,0
1670890551725,138,Create Customer,201,,Grupo de Usuários 1-14,,true,,392,277,45,45,http://localhost:8080/customers,138,0,0
1670890551675,241,Create Customer,201,,Grupo de Usuários 1-5,,true,,392,277,45,45,http://localhost:8080/customers,241,0,0
1670890550733,1203,Create Customer,201,,Grupo de Usuários 1-30,,true,,392,277,45,45,http://localhost:8080/customers,1203,0,0
1670890550807,1179,Create Customer,201,,Grupo de Usuários 1-40,,true,,392,277,45,45,http://localhost:8080/customers,1179,0,0
1670890550826,1204,Create Customer,201,,Grupo de Usuários 1-31,,true,,392,277,45,45,http://localhost:8080/customers,1204,0,0
1670890550830,1212,Create Customer,201,,Grupo de Usuários 1-34,,true,,392,277,45,45,http://localhost:8080/customers,1212,0,0
1670890550873,1243,Create Customer,201,,Grupo de Usuários 1-22,,true,,392,277,45,45,http://localhost:8080/customers,1243,0,0
1670890550909,1290,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,277,45,45,http://localhost:8080/customers,1290,0,0
1670890550563,1704,Create Customer,201,,Grupo de Usuários 1-13,,true,,392,277,45,45,http://localhost:8080/customers,1704,0,0
1670890550409,1886,Create Customer,201,,Grupo de Usuários 1-21,,true,,392,277,45,45,http://localhost:8080/customers,1886,0,0
1670890551354,968,Create Customer,201,,Grupo de Usuários 1-28,,true,,392,277,45,45,http://localhost:8080/customers,968,0,0
1670890551345,1020,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,277,45,45,http://localhost:8080/customers,1020,0,0
1670890550956,1446,Create Customer,201,,Grupo de Usuários 1-32,,true,,392,277,45,45,http://localhost:8080/customers,1446,0,0
1670890551675,771,Create Customer,201,,Grupo de Usuários 1-23,,true,,392,277,45,45,http://localhost:8080/customers,771,0,0
1670890551675,807,Create Customer,201,,Grupo de Usuários 1-24,,true,,392,277,45,45,http://localhost:8080/customers,807,0,0
1670890552199,312,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,277,45,45,http://localhost:8080/customers,312,0,0
1670890552295,252,Create Customer,201,,Grupo de Usuários 1-21,,true,,392,277,45,45,http://localhost:8080/customers,252,0,0
1670890549902,2660,Create Customer,201,,Grupo de Usuários 1-41,,true,,392,277,45,45,http://localhost:8080/customers,2660,0,0
1670890551675,925,Create Customer,201,,Grupo de Usuários 1-15,,true,,392,277,45,45,http://localhost:8080/customers,925,0,0
1670890548737,3864,Create Customer,201,,Grupo de Usuários 1-35,,true,,392,277,45,45,http://localhost:8080/customers,3864,0,0
1670890549907,2733,Create Customer,201,,Grupo de Usuários 1-12,,true,,392,277,45,45,http://localhost:8080/customers,2733,0,0
1670890552322,366,Create Customer,201,,Grupo de Usuários 1-28,,true,,392,277,45,45,http://localhost:8080/customers,366,0,0
1670890548804,3886,Create Customer,201,,Grupo de Usuários 1-39,,true,,392,277,45,45,http://localhost:8080/customers,3886,0,0
1670890551139,1599,Create Customer,201,,Grupo de Usuários 1-43,,true,,392,277,45,45,http://localhost:8080/customers,1599,0,0
1670890551133,1671,Create Customer,201,,Grupo de Usuários 1-19,,true,,392,277,45,45,http://localhost:8080/customers,1671,0,0
1670890551245,1559,Create Customer,201,,Grupo de Usuários 1-9,,true,,392,277,45,45,http://localhost:8080/customers,1559,0,0
1670890551237,1567,Create Customer,201,,Grupo de Usuários 1-42,,true,,392,277,45,45,http://localhost:8080/customers,1567,0,0
1670890552690,234,Create Customer,201,,Grupo de Usuários 1-39,,true,,392,277,45,45,http://localhost:8080/customers,234,0,0
1670890551278,1685,Create Customer,201,,Grupo de Usuários 1-29,,true,,392,277,45,45,http://localhost:8080/customers,1685,0,0
1670890550468,2495,Create Customer,201,,Grupo de Usuários 1-2,,true,,392,277,45,45,http://localhost:8080/customers,2495,0,0
1670890552600,430,Create Customer,201,,Grupo de Usuários 1-15,,true,,392,277,45,45,http://localhost:8080/customers,430,0,0
1670890550282,2758,Create Customer,201,,Grupo de Usuários 1-38,,true,,392,277,45,45,http://localhost:8080/customers,2758,0,0
1670890550282,2790,Create Customer,201,,Grupo de Usuários 1-36,,true,,392,277,45,45,http://localhost:8080/customers,2790,0,0
1670890550404,2756,Create Customer,201,,Grupo de Usuários 1-26,,true,,392,277,45,45,http://localhost:8080/customers,2756,0,0
1670890551558,1661,Create Customer,201,,Grupo de Usuários 1-18,,true,,392,277,45,45,http://localhost:8080/customers,1661,0,0
1670890551936,1284,Create Customer,201,,Grupo de Usuários 1-30,,true,,392,277,45,45,http://localhost:8080/customers,1284,0,0
1670890552924,303,Create Customer,201,,Grupo de Usuários 1-39,,true,,392,277,45,45,http://localhost:8080/customers,303,0,0
1670890551481,1750,Create Customer,201,,Grupo de Usuários 1-7,,true,,392,277,45,45,http://localhost:8080/customers,1750,0,0
1670890552963,273,Create Customer,201,,Grupo de Usuários 1-2,,true,,392,277,45,45,http://localhost:8080/customers,273,0,0
1670890552804,450,Create Customer,201,,Grupo de Usuários 1-42,,true,,392,277,45,45,http://localhost:8080/customers,450,0,0
1670890552963,293,Create Customer,201,,Grupo de Usuários 1-29,,true,,392,277,45,45,http://localhost:8080/customers,293,0,0
1670890553030,228,Create Customer,201,,Grupo de Usuários 1-15,,true,,392,277,45,45,http://localhost:8080/customers,228,0,0
1670890553040,219,Create Customer,201,,Grupo de Usuários 1-38,,true,,392,277,45,45,http://localhost:8080/customers,219,0,0
1670890551721,1714,Create Customer,201,,Grupo de Usuários 1-20,,true,,392,277,46,46,http://localhost:8080/customers,1714,0,0
1670890551989,1480,Create Customer,201,,Grupo de Usuários 1-40,,true,,392,277,46,46,http://localhost:8080/customers,1480,0,0
1670890552030,1475,Create Customer,201,,Grupo de Usuários 1-31,,true,,392,277,46,46,http://localhost:8080/customers,1475,0,0
1670890553258,313,Create Customer,201,,Grupo de Usuários 1-15,,true,,392,277,46,46,http://localhost:8080/customers,313,0,0
1670890553259,352,Create Customer,201,,Grupo de Usuários 1-38,,true,,392,277,46,46,http://localhost:8080/customers,352,0,0
1670890550598,3013,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,277,46,46,http://localhost:8080/customers,3013,0,0
1670890552402,1319,Create Customer,201,,Grupo de Usuários 1-32,,true,,392,277,46,46,http://localhost:8080/customers,1319,0,0
1670890552446,1285,Create Customer,201,,Grupo de Usuários 1-23,,true,,392,277,46,46,http://localhost:8080/customers,1285,0,0
1670890552511,1331,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,277,46,46,http://localhost:8080/customers,1331,0,0
1670890552365,1490,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,277,46,46,http://localhost:8080/customers,1490,0,0
1670890552492,1450,Create Customer,201,,Grupo de Usuários 1-24,,true,,392,277,46,46,http://localhost:8080/customers,1450,0,0
1670890552563,1426,Create Customer,201,,Grupo de Usuários 1-41,,true,,392,277,46,46,http://localhost:8080/customers,1426,0,0
