timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1670894610490,389,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,273,5,5,http://localhost:8080/customers,389,0,0
1670894610608,362,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,273,5,5,http://localhost:8080/customers,362,0,0
1670894610336,1110,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,273,6,6,http://localhost:8080/customers,1110,0,0
1670894610846,851,Create Customer,201,,Grupo de Usuários 1-5,,true,,392,273,6,6,http://localhost:8080/customers,851,0,0
1670894610846,853,Create Customer,201,,Grupo de Usuários 1-2,,true,,392,273,6,6,http://localhost:8080/customers,853,0,0
1670894610880,847,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,273,6,6,http://localhost:8080/customers,847,0,0
1670894611035,826,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,273,6,6,http://localhost:8080/customers,826,0,4
1670894610971,963,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,273,6,6,http://localhost:8080/customers,963,0,0
1670894611446,785,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,273,6,6,http://localhost:8080/customers,785,0,0
1670894611727,762,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,273,7,7,http://localhost:8080/customers,762,0,0
1670894611699,910,Create Customer,201,,Grupo de Usuários 1-2,,true,,392,273,7,7,http://localhost:8080/customers,910,0,0
1670894611934,839,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,273,7,7,http://localhost:8080/customers,839,0,0
1670894611697,1151,Create Customer,201,,Grupo de Usuários 1-5,,true,,392,273,7,7,http://localhost:8080/customers,1151,0,0
1670894611862,1025,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,273,7,7,http://localhost:8080/customers,1025,0,0
1670894612234,906,Create Customer,201,,Grupo de Usuários 1-7,,true,,392,273,7,7,http://localhost:8080/customers,906,0,5
1670894612231,928,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,273,7,7,http://localhost:8080/customers,928,0,0
1670894612489,720,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,273,7,7,http://localhost:8080/customers,720,0,0
1670894612609,627,Create Customer,201,,Grupo de Usuários 1-2,,true,,392,273,7,7,http://localhost:8080/customers,627,0,0
1670894612773,628,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,273,7,7,http://localhost:8080/customers,628,0,0
1670894612848,851,Create Customer,201,,Grupo de Usuários 1-5,,true,,392,273,8,8,http://localhost:8080/customers,851,0,0
1670894612888,829,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,273,8,8,http://localhost:8080/customers,829,0,0
1670894613140,777,Create Customer,201,,Grupo de Usuários 1-7,,true,,392,273,8,8,http://localhost:8080/customers,777,0,0
1670894613159,823,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,273,8,8,http://localhost:8080/customers,823,0,0
1670894613236,828,Create Customer,201,,Grupo de Usuários 1-2,,true,,392,273,8,8,http://localhost:8080/customers,828,0,0
1670894613401,744,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,273,8,8,http://localhost:8080/customers,744,0,0
1670894613435,712,Create Customer,201,,Grupo de Usuários 1-8,,true,,392,273,8,8,http://localhost:8080/customers,712,0,4
1670894613209,1174,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,273,8,8,http://localhost:8080/customers,1174,0,0
1670894613699,1320,Create Customer,201,,Grupo de Usuários 1-5,,true,,392,273,9,9,http://localhost:8080/customers,1320,0,0
1670894613718,1301,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,273,9,9,http://localhost:8080/customers,1301,0,0
1670894613982,1284,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,273,9,9,http://localhost:8080/customers,1284,0,0
1670894614147,1177,Create Customer,201,,Grupo de Usuários 1-8,,true,,392,273,9,9,http://localhost:8080/customers,1177,0,0
1670894614383,961,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,273,9,9,http://localhost:8080/customers,961,0,0
1670894614637,849,Create Customer,201,,Grupo de Usuários 1-9,,true,,392,273,9,9,http://localhost:8080/customers,849,0,4
1670894614145,1384,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,273,9,9,http://localhost:8080/customers,1384,0,0
1670894615020,1026,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,273,10,10,http://localhost:8080/customers,1026,0,0
1670894615345,773,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,273,10,10,http://localhost:8080/customers,773,0,0
1670894615325,802,Create Customer,201,,Grupo de Usuários 1-8,,true,,392,273,10,10,http://localhost:8080/customers,802,0,0
1670894615267,862,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,273,10,10,http://localhost:8080/customers,862,0,0
1670894615486,860,Create Customer,201,,Grupo de Usuários 1-9,,true,,392,273,10,10,http://localhost:8080/customers,860,0,0
1670894615530,865,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,273,10,10,http://localhost:8080/customers,865,0,0
1670894615837,646,Create Customer,201,,Grupo de Usuários 1-10,,true,,392,273,10,10,http://localhost:8080/customers,646,0,6
1670894616118,490,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,273,10,10,http://localhost:8080/customers,490,0,0
1670894616047,572,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,273,10,10,http://localhost:8080/customers,572,0,0
1670894616129,581,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,273,10,10,http://localhost:8080/customers,581,0,0
1670894616127,608,Create Customer,201,,Grupo de Usuários 1-8,,true,,392,273,10,10,http://localhost:8080/customers,608,0,0
1670894616346,691,Create Customer,201,,Grupo de Usuários 1-9,,true,,392,273,11,11,http://localhost:8080/customers,691,0,0
1670894616395,770,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,273,11,11,http://localhost:8080/customers,770,0,0
1670894616484,1121,Create Customer,201,,Grupo de Usuários 1-10,,true,,392,273,11,11,http://localhost:8080/customers,1121,0,0
1670894616608,1142,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,273,11,11,http://localhost:8080/customers,1142,0,0
1670894616619,1131,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,273,11,11,http://localhost:8080/customers,1131,0,0
1670894616735,1136,Create Customer,201,,Grupo de Usuários 1-8,,true,,392,273,11,11,http://localhost:8080/customers,1136,0,0
1670894616710,1161,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,273,11,11,http://localhost:8080/customers,1161,0,0
1670894617165,1229,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,273,12,12,http://localhost:8080/customers,1229,0,0
1670894617037,1357,Create Customer,201,,Grupo de Usuários 1-9,,true,,392,273,12,12,http://localhost:8080/customers,1357,0,0
1670894617605,879,Create Customer,201,,Grupo de Usuários 1-10,,true,,392,273,12,12,http://localhost:8080/customers,879,0,0
1670894617036,1530,Create Customer,201,,Grupo de Usuários 1-11,,true,,392,273,12,12,http://localhost:8080/customers,1530,0,5
1670894617751,839,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,273,12,12,http://localhost:8080/customers,839,0,0
1670894617751,921,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,273,12,12,http://localhost:8080/customers,921,0,0
1670894617871,803,Create Customer,201,,Grupo de Usuários 1-8,,true,,392,273,12,12,http://localhost:8080/customers,803,0,0
1670894617871,836,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,273,12,12,http://localhost:8080/customers,836,0,0
1670894618394,964,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,273,12,12,http://localhost:8080/customers,964,0,0
1670894618237,1195,Create Customer,201,,Grupo de Usuários 1-12,,true,,392,273,12,12,http://localhost:8080/customers,1195,0,3
1670894613917,5514,Create Customer,201,,Grupo de Usuários 1-7,,true,,392,273,12,12,http://localhost:8080/customers,5514,0,0
1670894618394,1117,Create Customer,201,,Grupo de Usuários 1-9,,true,,392,273,13,13,http://localhost:8080/customers,1117,0,0
1670894614064,5483,Create Customer,201,,Grupo de Usuários 1-2,,true,,392,273,13,13,http://localhost:8080/customers,5483,0,0
1670894618672,955,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,273,13,13,http://localhost:8080/customers,955,0,0
1670894618707,920,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,273,13,13,http://localhost:8080/customers,920,0,0
1670894618566,1079,Create Customer,201,,Grupo de Usuários 1-11,,true,,392,273,13,13,http://localhost:8080/customers,1079,0,0
1670894618590,1128,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,273,13,13,http://localhost:8080/customers,1128,0,0
1670894619358,1045,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,273,13,13,http://localhost:8080/customers,1045,0,0
1670894619432,1349,Create Customer,201,,Grupo de Usuários 1-12,,true,,392,273,14,14,http://localhost:8080/customers,1349,0,0
1670894618674,2206,Create Customer,201,,Grupo de Usuários 1-8,,true,,392,273,14,14,http://localhost:8080/customers,2206,0,0
1670894615020,5942,Create Customer,201,,Grupo de Usuários 1-5,,true,,392,273,14,14,http://localhost:8080/customers,5942,0,0
1670894619510,1466,Create Customer,201,,Grupo de Usuários 1-9,,true,,392,273,14,14,http://localhost:8080/customers,1466,0,0
1670894619626,1444,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,273,14,14,http://localhost:8080/customers,1444,0,0
1670894619432,1746,Create Customer,201,,Grupo de Usuários 1-7,,true,,392,273,14,14,http://localhost:8080/customers,1746,0,0
1670894618484,2694,Create Customer,201,,Grupo de Usuários 1-10,,true,,392,273,14,14,http://localhost:8080/customers,2694,0,0
1670894619626,1551,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,273,14,14,http://localhost:8080/customers,1551,0,0
1670894619717,1461,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,273,14,14,http://localhost:8080/customers,1461,0,0
1670894620402,1131,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,275,14,14,http://localhost:8080/customers,1131,0,0
1670894619547,2167,Create Customer,201,,Grupo de Usuários 1-2,,true,,392,273,14,14,http://localhost:8080/customers,2167,0,0
1670894620780,981,Create Customer,201,,Grupo de Usuários 1-12,,true,,392,275,14,14,http://localhost:8080/customers,981,0,0
1670894619644,2144,Create Customer,201,,Grupo de Usuários 1-11,,true,,392,273,14,14,http://localhost:8080/customers,2144,0,0
1670894620879,938,Create Customer,201,,Grupo de Usuários 1-8,,true,,392,275,14,14,http://localhost:8080/customers,938,0,0
1670894619437,2411,Create Customer,201,,Grupo de Usuários 1-13,,true,,392,273,15,15,http://localhost:8080/customers,2411,0,5
1670894621177,1311,Create Customer,201,,Grupo de Usuários 1-7,,true,,392,275,15,15,http://localhost:8080/customers,1311,0,0
1670894621178,1310,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,275,15,15,http://localhost:8080/customers,1310,0,0
1670894621071,1466,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,275,15,15,http://localhost:8080/customers,1466,0,0
1670894620961,1659,Create Customer,201,,Grupo de Usuários 1-5,,true,,392,275,15,15,http://localhost:8080/customers,1659,0,0
1670894621177,1692,Create Customer,201,,Grupo de Usuários 1-10,,true,,392,275,15,15,http://localhost:8080/customers,1692,0,0
1670894621533,1548,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,275,16,16,http://localhost:8080/customers,1548,0,0
1670894621714,1481,Create Customer,201,,Grupo de Usuários 1-2,,true,,392,275,16,16,http://localhost:8080/customers,1481,0,0
1670894620976,2253,Create Customer,201,,Grupo de Usuários 1-9,,true,,392,275,16,16,http://localhost:8080/customers,2253,0,0
1670894620647,2653,Create Customer,201,,Grupo de Usuários 1-14,,true,,392,275,16,16,http://localhost:8080/customers,2653,0,0
1670894621817,1510,Create Customer,201,,Grupo de Usuários 1-8,,true,,392,275,16,16,http://localhost:8080/customers,1510,0,0
1670894621178,2191,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,275,16,16,http://localhost:8080/customers,2191,0,0
1670894621762,1810,Create Customer,201,,Grupo de Usuários 1-12,,true,,392,275,16,16,http://localhost:8080/customers,1810,0,0
1670894622620,1113,Create Customer,201,,Grupo de Usuários 1-5,,true,,392,275,16,16,http://localhost:8080/customers,1113,0,0
1670894622488,1480,Create Customer,201,,Grupo de Usuários 1-7,,true,,392,275,16,16,http://localhost:8080/customers,1480,0,0
1670894622488,1645,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,275,16,16,http://localhost:8080/customers,1645,0,0
1670894621836,2649,Create Customer,201,,Grupo de Usuários 1-15,,true,,392,275,17,17,http://localhost:8080/customers,2649,0,4
1670894622537,1972,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,275,17,17,http://localhost:8080/customers,1972,0,0
1670894621788,2759,Create Customer,201,,Grupo de Usuários 1-11,,true,,392,275,17,17,http://localhost:8080/customers,2759,0,0
1670894621847,2796,Create Customer,201,,Grupo de Usuários 1-13,,true,,392,275,17,17,http://localhost:8080/customers,2796,0,0
1670894622870,1826,Create Customer,201,,Grupo de Usuários 1-10,,true,,392,275,17,17,http://localhost:8080/customers,1826,0,0
1670894623369,1363,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,275,17,17,http://localhost:8080/customers,1363,0,0
1670894623229,1594,Create Customer,201,,Grupo de Usuários 1-9,,true,,392,275,17,17,http://localhost:8080/customers,1594,0,0
1670894623195,1749,Create Customer,201,,Grupo de Usuários 1-2,,true,,392,275,17,17,http://localhost:8080/customers,1749,0,0
1670894623969,1107,Create Customer,201,,Grupo de Usuários 1-7,,true,,392,275,17,17,http://localhost:8080/customers,1107,0,0
1670894624133,1149,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,275,17,17,http://localhost:8080/customers,1149,0,0
1670894624548,1037,Create Customer,201,,Grupo de Usuários 1-11,,true,,392,275,18,18,http://localhost:8080/customers,1037,0,0
1670894623734,1870,Create Customer,201,,Grupo de Usuários 1-5,,true,,392,275,18,18,http://localhost:8080/customers,1870,0,0
1670894623300,2342,Create Customer,201,,Grupo de Usuários 1-14,,true,,392,275,18,18,http://localhost:8080/customers,2342,0,0
1670894624510,1240,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,275,18,18,http://localhost:8080/customers,1240,0,0
1670894624485,1387,Create Customer,201,,Grupo de Usuários 1-15,,true,,392,275,18,18,http://localhost:8080/customers,1387,0,0
1670894623081,2936,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,275,18,18,http://localhost:8080/customers,2936,0,0
1670894624733,1309,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,275,18,18,http://localhost:8080/customers,1309,0,0
1670894623034,3203,Create Customer,201,,Grupo de Usuários 1-16,,true,,392,275,18,18,http://localhost:8080/customers,3203,0,4
1670894623573,2754,Create Customer,201,,Grupo de Usuários 1-12,,true,,392,275,18,18,http://localhost:8080/customers,2754,0,0
1670894624644,1701,Create Customer,201,,Grupo de Usuários 1-13,,true,,392,275,18,18,http://localhost:8080/customers,1701,0,0
1670894625585,914,Create Customer,201,,Grupo de Usuários 1-11,,true,,392,275,18,18,http://localhost:8080/customers,914,0,0
1670894625644,972,Create Customer,201,,Grupo de Usuários 1-14,,true,,392,275,18,18,http://localhost:8080/customers,972,0,0
1670894625605,1049,Create Customer,201,,Grupo de Usuários 1-5,,true,,392,275,19,19,http://localhost:8080/customers,1049,0,0
1670894625077,1678,Create Customer,201,,Grupo de Usuários 1-7,,true,,392,275,19,19,http://localhost:8080/customers,1678,0,0
1670894625873,974,Create Customer,201,,Grupo de Usuários 1-15,,true,,392,275,19,19,http://localhost:8080/customers,974,0,0
1670894625283,1659,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,275,19,19,http://localhost:8080/customers,1659,0,0
1670894625436,1574,Create Customer,201,,Grupo de Usuários 1-18,,true,,392,275,19,19,http://localhost:8080/customers,1574,0,4
1670894624235,2886,Create Customer,201,,Grupo de Usuários 1-17,,true,,392,275,19,19,http://localhost:8080/customers,2886,0,0
1670894624824,2593,Create Customer,201,,Grupo de Usuários 1-9,,true,,392,275,19,19,http://localhost:8080/customers,2593,0,0
1670894624697,2815,Create Customer,201,,Grupo de Usuários 1-10,,true,,392,275,19,19,http://localhost:8080/customers,2815,0,0
1670894623328,4324,Create Customer,201,,Grupo de Usuários 1-8,,true,,392,275,19,19,http://localhost:8080/customers,4324,0,0
1670894626655,1090,Create Customer,201,,Grupo de Usuários 1-5,,true,,392,275,19,19,http://localhost:8080/customers,1090,0,0
1670894624945,2879,Create Customer,201,,Grupo de Usuários 1-2,,true,,392,275,19,19,http://localhost:8080/customers,2879,0,0
1670894626238,1628,Create Customer,201,,Grupo de Usuários 1-16,,true,,392,275,20,20,http://localhost:8080/customers,1628,0,0
1670894626042,1967,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,275,20,20,http://localhost:8080/customers,1967,0,0
1670894626755,1348,Create Customer,201,,Grupo de Usuários 1-7,,true,,392,275,20,20,http://localhost:8080/customers,1348,0,0
1670894626328,1983,Create Customer,201,,Grupo de Usuários 1-12,,true,,392,275,20,20,http://localhost:8080/customers,1983,0,0
1670894626345,2057,Create Customer,201,,Grupo de Usuários 1-13,,true,,392,275,20,20,http://localhost:8080/customers,2057,0,0
1670894626499,2044,Create Customer,201,,Grupo de Usuários 1-11,,true,,392,275,20,20,http://localhost:8080/customers,2044,0,0
1670894626616,2043,Create Customer,201,,Grupo de Usuários 1-14,,true,,392,275,20,20,http://localhost:8080/customers,2043,0,0
1670894626018,2794,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,275,20,20,http://localhost:8080/customers,2794,0,0
1670894627010,2036,Create Customer,201,,Grupo de Usuários 1-18,,true,,392,275,21,21,http://localhost:8080/customers,2036,0,0
1670894626943,2143,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,275,21,21,http://localhost:8080/customers,2143,0,0
1670894627653,1543,Create Customer,201,,Grupo de Usuários 1-8,,true,,392,275,21,21,http://localhost:8080/customers,1543,0,0
1670894627122,2155,Create Customer,201,,Grupo de Usuários 1-17,,true,,392,275,21,21,http://localhost:8080/customers,2155,0,0
1670894627417,2250,Create Customer,201,,Grupo de Usuários 1-9,,true,,392,275,21,21,http://localhost:8080/customers,2250,0,0
1670894626639,3151,Create Customer,201,,Grupo de Usuários 1-19,,true,,392,275,21,21,http://localhost:8080/customers,3151,0,7
1670894627824,1973,Create Customer,201,,Grupo de Usuários 1-2,,true,,392,275,21,21,http://localhost:8080/customers,1973,0,0
1670894625750,4058,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,275,21,21,http://localhost:8080/customers,4058,0,0
1670894627513,2385,Create Customer,201,,Grupo de Usuários 1-10,,true,,392,275,21,21,http://localhost:8080/customers,2385,0,0
1670894627746,2267,Create Customer,201,,Grupo de Usuários 1-5,,true,,392,275,21,21,http://localhost:8080/customers,2267,0,0
1670894629046,1071,Create Customer,201,,Grupo de Usuários 1-18,,true,,392,275,21,21,http://localhost:8080/customers,1071,0,0
1670894629086,1120,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,275,21,21,http://localhost:8080/customers,1120,0,0
1670894628103,2402,Create Customer,201,,Grupo de Usuários 1-7,,true,,392,275,22,22,http://localhost:8080/customers,2402,0,0
1670894626847,3680,Create Customer,201,,Grupo de Usuários 1-15,,true,,392,275,22,22,http://localhost:8080/customers,3680,0,0
1670894627836,2940,Create Customer,201,,Grupo de Usuários 1-20,,true,,392,275,22,22,http://localhost:8080/customers,2940,0,4
1670894628311,2551,Create Customer,201,,Grupo de Usuários 1-12,,true,,392,275,22,22,http://localhost:8080/customers,2551,0,0
1670894628402,2496,Create Customer,201,,Grupo de Usuários 1-13,,true,,392,275,22,22,http://localhost:8080/customers,2496,0,0
1670894628659,2259,Create Customer,201,,Grupo de Usuários 1-14,,true,,392,275,22,22,http://localhost:8080/customers,2259,0,0
1670894628544,2415,Create Customer,201,,Grupo de Usuários 1-11,,true,,392,275,22,22,http://localhost:8080/customers,2415,0,0
1670894628813,2405,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,275,22,22,http://localhost:8080/customers,2405,0,0
1670894628009,3330,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,275,22,22,http://localhost:8080/customers,3330,0,0
1670894627866,3576,Create Customer,201,,Grupo de Usuários 1-16,,true,,392,275,23,23,http://localhost:8080/customers,3576,0,0
1670894629807,1947,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,275,23,23,http://localhost:8080/customers,1947,0,0
1670894629667,2126,Create Customer,201,,Grupo de Usuários 1-9,,true,,392,275,23,23,http://localhost:8080/customers,2126,0,0
1670894629897,2089,Create Customer,201,,Grupo de Usuários 1-10,,true,,392,275,23,23,http://localhost:8080/customers,2089,0,0
1670894630012,2099,Create Customer,201,,Grupo de Usuários 1-5,,true,,392,275,23,23,http://localhost:8080/customers,2099,0,0
1670894630205,2281,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,275,23,23,http://localhost:8080/customers,2281,0,0
1670894630504,2119,Create Customer,201,,Grupo de Usuários 1-7,,true,,392,275,23,23,http://localhost:8080/customers,2119,0,0
1670894630526,2137,Create Customer,201,,Grupo de Usuários 1-15,,true,,392,275,24,24,http://localhost:8080/customers,2137,0,0
1670894630234,2622,Create Customer,201,,Grupo de Usuários 1-22,,true,,392,275,24,24,http://localhost:8080/customers,2622,0,4
1670894630776,2184,Create Customer,201,,Grupo de Usuários 1-20,,true,,392,275,24,24,http://localhost:8080/customers,2184,0,0
1670894630898,2123,Create Customer,201,,Grupo de Usuários 1-13,,true,,392,275,24,24,http://localhost:8080/customers,2123,0,0
1670894630861,2198,Create Customer,201,,Grupo de Usuários 1-12,,true,,392,275,24,24,http://localhost:8080/customers,2198,0,0
1670894630917,2300,Create Customer,201,,Grupo de Usuários 1-14,,true,,392,275,24,24,http://localhost:8080/customers,2300,0,0
1670894630958,2362,Create Customer,201,,Grupo de Usuários 1-11,,true,,392,275,24,24,http://localhost:8080/customers,2362,0,0
1670894631217,2194,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,275,24,24,http://localhost:8080/customers,2194,0,0
1670894631338,2076,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,275,24,24,http://localhost:8080/customers,2076,0,0
1670894631441,2006,Create Customer,201,,Grupo de Usuários 1-16,,true,,392,275,24,24,http://localhost:8080/customers,2006,0,0
1670894629196,4482,Create Customer,201,,Grupo de Usuários 1-8,,true,,392,275,24,24,http://localhost:8080/customers,4482,0,0
1670894629277,4407,Create Customer,201,,Grupo de Usuários 1-17,,true,,392,275,24,24,http://localhost:8080/customers,4407,0,0
1670894631755,2044,Create Customer,201,,Grupo de Usuários 1-3,,true,,392,275,24,24,http://localhost:8080/customers,2044,0,0
1670894629036,5148,Create Customer,201,,Grupo de Usuários 1-21,,true,,392,275,25,25,http://localhost:8080/customers,5148,0,4
1670894629789,4476,Create Customer,201,,Grupo de Usuários 1-19,,true,,392,275,25,25,http://localhost:8080/customers,4476,0,0
1670894629796,4547,Create Customer,201,,Grupo de Usuários 1-2,,true,,392,275,25,25,http://localhost:8080/customers,4547,0,0
1670894631793,2732,Create Customer,201,,Grupo de Usuários 1-9,,true,,392,275,25,25,http://localhost:8080/customers,2732,0,0
1670894632486,2229,Create Customer,201,,Grupo de Usuários 1-1,,true,,392,275,25,25,http://localhost:8080/customers,2229,0,0
1670894632111,2679,Create Customer,201,,Grupo de Usuários 1-5,,true,,392,275,25,25,http://localhost:8080/customers,2679,0,0
1670894631997,2867,Create Customer,201,,Grupo de Usuários 1-10,,true,,392,275,25,25,http://localhost:8080/customers,2867,0,0
1670894630116,4886,Create Customer,201,,Grupo de Usuários 1-18,,true,,392,275,25,25,http://localhost:8080/customers,4886,0,0
1670894632623,2477,Create Customer,201,,Grupo de Usuários 1-7,,true,,392,275,26,26,http://localhost:8080/customers,2477,0,0
1670894632637,2536,Create Customer,201,,Grupo de Usuários 1-24,,true,,392,275,26,26,http://localhost:8080/customers,2536,0,1
1670894633683,1523,Create Customer,201,,Grupo de Usuários 1-17,,true,,392,275,26,26,http://localhost:8080/customers,1523,0,0
1670894634183,1312,Create Customer,201,,Grupo de Usuários 1-21,,true,,392,275,26,26,http://localhost:8080/customers,1312,0,0
1670894631434,4110,Create Customer,201,,Grupo de Usuários 1-23,,true,,392,275,26,26,http://localhost:8080/customers,4110,0,5
1670894632960,2718,Create Customer,201,,Grupo de Usuários 1-20,,true,,392,275,26,26,http://localhost:8080/customers,2718,0,0
1670894633059,2785,Create Customer,201,,Grupo de Usuários 1-12,,true,,392,275,26,26,http://localhost:8080/customers,2785,0,0
1670894633217,2662,Create Customer,201,,Grupo de Usuários 1-14,,true,,392,275,26,26,http://localhost:8080/customers,2662,0,0
1670894633021,3017,Create Customer,201,,Grupo de Usuários 1-13,,true,,392,275,26,26,http://localhost:8080/customers,3017,0,0
1670894633320,2824,Create Customer,201,,Grupo de Usuários 1-11,,true,,392,275,26,26,http://localhost:8080/customers,2824,0,0
1670894633414,2795,Create Customer,201,,Grupo de Usuários 1-6,,true,,392,275,26,26,http://localhost:8080/customers,2795,0,0
1670894633447,2801,Create Customer,201,,Grupo de Usuários 1-16,,true,,392,275,27,27,http://localhost:8080/customers,2801,0,0
1670894633411,2925,Create Customer,201,,Grupo de Usuários 1-4,,true,,392,275,27,27,http://localhost:8080/customers,2925,0,0
1670894633678,2813,Create Customer,201,,Grupo de Usuários 1-8,,true,,392,275,27,27,http://localhost:8080/customers,2813,0,0
